postcode,suburb,lat,lon
4310,FRENCHES CREEK,-28.022785,152.634289
4310,HOYA,-27.976695,152.688079
4310,KENTS POCKET,-27.992539,152.653668
4310,MAROON,-28.172892,152.715724
4310,MILBONG,-27.885582,152.739256
4310,MILFORD,-28.025765,152.711811
4310,MOUNT ALFORD,-28.069068,152.594741
4310,MOUNT FRENCH,-28.001422,152.622839
4310,ROADVALE,-27.91628,152.678512
4310,TEMPLIN,-27.978268,152.656141
4310,WALLACES CREEK,-28.086348,152.65317
4310,WOOLOOMAN,-27.879993,152.777879
4310,WYARALONG,-27.925254,152.770793
4311,ATKINSONS DAM,-27.421011,152.455509
4311,BRIGHTVIEW,-27.49908,152.496839
4311,BUARABA,-27.369731,152.320374
4311,BUARABA SOUTH,-27.40733,152.234328
4311,CHURCHABLE,-27.425418,152.375274
4311,CLARENDON,-27.440645,152.547935
4311,COOLANA,-27.517984,152.552393
4311,COOMINYA,-27.391308,152.502211
4311,LOCKYER WATERS,-27.453972,152.40419
4311,LOWOOD,-27.462901,152.580533
4311,MINDEN,-27.548357,152.541342
4311,MOUNT TARAMPA,-27.464748,152.498699
4311,PATRICK ESTATE,-27.418541,152.582671
4311,PRENZLAU,-27.533836,152.514892
4311,RIFLE RANGE,-27.459673,152.530558
4311,TARAMPA,-27.478738,152.548676
4311,WIVENHOE HILL,-27.374874,152.554888
4312,BRYDEN,-27.269163,152.585337
4312,CABOONBAH,-27.141566,152.499727
4312,COAL CREEK,-27.177942,152.446181
4312,CROSSDALE,-27.187799,152.52683
4312,ESK,-27.240421,152.421957
4312,ESKDALE,-27.155571,152.229
4312,GLEN ESK,-27.251246,152.452949
4312,MOOMBRA,-27.292792,152.512285
4312,MOUNT BYRON,-27.141726,152.650724
4312,MOUNT HALLEN,-27.311451,152.411546
4312,MURRUMBA,-27.195577,152.462296
4312,REDBANK CREEK,-27.286186,152.303935
4312,SOMERSET DAM,-27.116432,152.553552
4313,BIARRA,-27.163924,152.327655
4313,BRAEMORE,-27.048687,152.389051
4313,COOEEIMBARDI,-27.110472,152.486797
4313,CRESSBROOK,-27.09275,152.442327
4313,FULHAM,-27.054991,152.452869
4313,GREGORS CREEK,-26.960923,152.443153
4313,IVORY CREEK,-27.036445,152.338913
4313,LOWER CRESSBROOK,-27.081488,152.476665
4313,MOUNT BEPPO,-27.133336,152.452846
4313,OTTABA,-27.14171,152.387349
4313,SCRUB CREEK,-27.031117,152.427722
4313,TOOGOOLAWAH,-27.087686,152.3749
4313,YIMBUN,-27.018117,152.368448
4340,ASHWELL,-27.628455,152.560103
4340,CALVERT,-27.662777,152.516008
4340,EBENEZER,-27.663343,152.635067
4340,GRANDCHESTER,-27.660536,152.464438
4340,JEEBROPILLY,-27.645932,152.655261
4340,LANEFIELD,-27.647166,152.555186
4340,LOWER MOUNT WALKER,-27.69967,152.533431
4340,MERRYVALE,-27.803261,152.500686
4340,MOORANG,-27.91605,152.472317
4340,MOUNT FORBES,-27.74782,152.613984
4340,MOUNT MORT,-27.800998,152.443717
4340,MOUNT WALKER,-27.772612,152.536369
4340,MOUNT WALKER WEST,-27.775884,152.509375
4340,ROSEVALE,-27.864183,152.476884
4340,ROSEWOOD,-27.637624,152.591619
4340,TALLEGALLA,-27.574249,152.547338
4340,THE BLUFF,-27.614939,152.534147
4340,WOOLSHED,-27.590113,152.508573
4341,BLENHEIM,-27.653658,152.326898
4341,HATTON VALE,-27.567415,152.461251
4341,KENSINGTON GROVE,-27.535731,152.465335
4341,KENTVILLE,-27.478998,152.42789
4341,LAIDLEY,-27.629565,152.394182
4341,LAIDLEY CREEK WEST,-27.669739,152.358477
4341,LAIDLEY HEIGHTS,-27.62463,152.377598
4341,LAIDLEY NORTH,-27.615938,152.397899
4341,LAIDLEY SOUTH,-27.653053,152.390959
4341,MOUNT BERRYMAN,-27.718699,152.328882
4341,MULGOWIE,-27.727771,152.364894
4341,PLAINLAND,-27.565012,152.42314
4341,REGENCY DOWNS,-27.53146,152.441681
4341,SUMMERHOLM,-27.638127,152.451503
4341,THORNTON,-27.827371,152.381439
4341,TOWNSON,-27.873021,152.387828
4342,CROWLEY VALE,-27.543847,152.377687
4342,FOREST HILL,-27.590129,152.356626
4342,GLEN CAIRN,-27.607251,152.326226
4342,GLENORE GROVE,-27.53,152.407191
4342,LOCKROSE,-27.494515,152.465117
4342,LYNFORD,-27.481208,152.449284
4343,ADARE,-27.511922,152.296235
4343,BLACK DUCK CREEK,-27.898343,152.212438
4343,CAFFEY,-27.69593,152.215408
4343,COLLEGE VIEW,-27.5437,152.352512
4343,EAST HALDON,-27.885289,152.244214
4343,FORDSDALE,-27.708961,152.128334
4343,GATTON,-27.555979,152.279722
4343,INGOLDSBY,-27.720891,152.259565
4343,JUNCTION VIEW,-27.796746,152.18854
4343,LAKE CLARENDON,-27.521145,152.357068
4343,LAWES,-27.560255,152.332138
4343,LEFTHAND BRANCH,-27.790036,152.262492
4343,LOWER TENTHILL,-27.611965,152.23155
4343,MORTON VALE,-27.486888,152.389219
4343,MOUNT SYLVIA,-27.728603,152.220887
4343,PLACID HILLS,-27.561472,152.224441
4343,RINGWOOD,-27.517791,152.233475
4343,ROCKSIDE,-27.684947,152.276051
4343,ROPELEY,-27.660007,152.26042
4343,SPRING CREEK,-27.457675,152.340032
4343,UPPER TENTHILL,-27.656829,152.220967
4343,VINEGAR HILL,-27.478065,152.218024
4343,WOODBINE,-27.778021,152.193227
4343,WOODLANDS,-27.611619,152.281024
4344,CARPENDALE,-27.589099,152.153257
4344,EGYPT,-27.679245,152.101994
4344,FLAGSTONE CREEK,-27.61907,152.101942
4344,HELIDON,-27.549622,152.123725
4344,HELIDON SPA,-27.542122,152.089711
4344,LILYDALE,-27.600246,152.134517
4344,LOCKYER,-27.515118,152.084182
4344,ROCKMOUNT,-27.67548,152.036928
4344,SEVENTEEN MILE,-27.449668,152.187609
4344,SILVER RIDGE,-27.60868,152.021797
4344,STOCKYARD,-27.633403,152.064664
4344,UPPER FLAGSTONE,-27.630512,152.000675
4345,GATTON COLLEGE,-27.549094,152.336382
4346,MARBURG,-27.56311,152.588618
4347,GRANTHAM,-27.574836,152.204914
4347,MA MA CREEK,-27.632109,152.187493
4347,MOUNT WHITESTONE,-27.685163,152.147134
4347,VERADILLA,-27.592362,152.184734
4347,WINWILL,-27.607316,152.209477
4350,ATHOL,-27.615354,151.774846
4350,BLUE MOUNTAIN HEIGHTS,-27.505231,151.955955
4350,CENTENARY HEIGHTS,-27.580357,151.964525
4350,CHARLTON,-27.519944,151.848621
4350,CLIFFORD GARDENS,-27.564841,151.932192
4350,COTSWOLD HILLS,-27.527826,151.898733
4350,CRANLEY,-27.515537,151.922073
4350,DARLING HEIGHTS,-27.59912,151.92536
4350,DRAYTON,-27.600764,151.914462
4350,DRAYTON NORTH,-27.58949,151.915946
4350,EAST TOOWOOMBA,-27.57203,151.977083
4350,FINNIE,-27.630528,151.892015
4350,GLENVALE,-27.571612,151.9053
4350,GOWRIE MOUNTAIN,-27.512574,151.820252
4350,HARLAXTON,-27.530174,151.957038
4350,HARRISTOWN,-27.574193,151.927297
4350,KEARNEYS SPRING,-27.600115,151.943728
4350,MIDDLE RIDGE,-27.603488,151.968261
4350,MOUNT KYNOCH,-27.512441,151.953361
4350,MOUNT LOFTY,-27.544159,151.969215
4350,MOUNT RASCAL,-27.635267,151.913198
4350,NEWTOWN,-27.549351,151.938385
4350,NORTH TOOWOOMBA,-27.542931,151.960745
4350,NORTHLANDS,-27.54367,151.961286
4350,PRINCE HENRY HEIGHTS,-27.553313,151.986981
4350,RANGEVILLE,-27.58309,151.984707
4350,REDWOOD,-27.569795,151.982368
4350,ROCKVILLE,-27.533947,151.932693
4350,SOUTH TOOWOOMBA,-27.591745,151.937777
4350,TOOWOOMBA,-27.561302,151.955505
4350,TOOWOOMBA CITY,-27.580223,151.943937
4350,TOOWOOMBA EAST,-27.57203,151.977083
4350,TOOWOOMBA SOUTH,-27.591745,151.937777
4350,TOOWOOMBA VILLAGE FAIR,-27.561066,151.951557
4350,TOOWOOMBA WEST,-27.560391,151.936752
4350,TOP CAMP,-27.635007,151.938089
4350,TORRINGTON,-27.546042,151.892792
4350,WELLCAMP,-27.549373,151.851954
4350,WESTBROOK,-27.614908,151.847298
4350,WILSONTON,-27.543746,151.923459
4350,WILSONTON HEIGHTS,-27.540134,151.924148
4350,WYALLA PLAZA,-27.553248,151.920106
4352,AMIENS,-28.583622,151.801093
4352,BALLARD,-27.489628,151.967058
4352,BAPAUME,-28.566381,151.829047
4352,BIRNAM,-27.48897,151.92236
4352,BLANCHVIEW,-27.569556,152.038086
4352,BRANCHVIEW,-27.611057,151.33576
4352,CABARLAH,-27.424504,151.992604
4352,CAWDOR,-27.463119,151.906431
4352,CEMENT MILLS,-28.332675,151.504945
4352,COALBANK,-27.113515,151.867636
4352,CONDAMINE PLAINS,-27.708947,151.325351
4352,CUTELLA,-27.451914,151.819991
4352,DERRYMORE,-27.599999,152.050144
4352,DJUAN,-27.180114,151.921977
4352,DOCTOR CREEK,-27.189361,151.813899
4352,EVERGREEN,-27.157726,151.727629
4352,FIFTEEN MILE,-27.41455,152.069015
4352,GEHAM,-27.391346,151.999063
4352,GLENCOE,-27.471602,151.874365
4352,GORE,-28.299174,151.486758
4352,GOWRIE JUNCTION,-27.47966,151.819328
4352,GOWRIE LITTLE PLAIN,-27.424954,151.85689
4352,GRAPETREE,-27.309769,152.075639
4352,GROOMSVILLE,-27.313594,151.965367
4352,HIGHFIELDS,-27.463969,151.953927
4352,HIGHGROVE,-27.109966,151.777698
4352,HODGSON VALE,-27.665342,151.949224
4352,IREDALE,-27.577623,152.107319
4352,KARARA,-28.206451,151.570214
4352,KLEINTON,-27.433808,151.948927
4352,KULPI,-27.188096,151.702434
4352,KURROWAH,-27.697888,151.192493
4352,LILYVALE,-27.427544,151.87518
4352,LYRA,-28.830661,151.854844
4352,MACLAGAN,-27.084007,151.634354
4352,MALLING,-27.068227,151.591
4352,MERINGANDAN,-27.426584,151.913829
4352,MERINGANDAN WEST,-27.425799,151.900725
4352,MERRITTS CREEK,-27.351633,152.032446
4352,MOUNT LUKE,-27.390603,152.039221
4352,MUNIGANEEN,-27.368404,151.873859
4352,MURPHYS CREEK,-27.464319,152.060328
4352,NARKO,-27.109186,151.701239
4352,NORTH MACLAGAN,-27.027367,151.700178
4352,NUTGROVE,-27.050876,151.760997
4352,OMAN AMA,-28.422379,151.335247
4352,PALMTREE,-27.395097,152.112345
4352,PAMPAS,-27.789765,151.413773
4352,PECHEY,-27.307526,152.045104
4352,PERANGA,-27.143526,151.695399
4352,PERSEVERANCE,-27.371803,152.106607
4352,POSTMANS RIDGE,-27.533973,152.065661
4352,POZIERES,-28.533671,151.880451
4352,PRESTON,-27.647146,151.976332
4352,RAMSAY,-27.720013,151.944211
4352,RANGEMORE,-26.988415,151.668484
4352,RAVENSBOURNE,-27.360862,152.162879
4352,SEVERNLEA,-28.699851,151.905795
4352,SPRING BLUFF,-27.463467,151.977781
4352,ST AUBYN,-27.088345,151.915296
4352,THORNVILLE,-27.063415,151.84564
4352,TUMMAVILLE,-27.872395,151.50638
4352,UMBIRAM,-27.662084,151.771814
4352,UPPER LOCKYER,-27.486583,152.074463
4352,WHICHELLO,-27.300265,152.011866
4352,WHITE MOUNTAIN,-27.453455,152.100318
4352,WITHCOTT,-27.549649,152.036357
4352,WOODLEIGH,-27.086617,151.680829
4352,WOOLMER,-27.449517,151.92044
4352,WUTUL,-27.028356,151.808816
4352,WYREEMA,-27.656125,151.855013
4352,YALANGUR,-27.416424,151.82906
4352,YANDILLA,-27.835957,151.364715
4353,BERGEN,-27.256984,151.904578
4353,EAST COOYAR,-27.044775,151.862386
4353,HADEN,-27.222714,151.886128
4354,DOUGLAS,-27.322474,151.909698
4354,GOOMBUNGEE,-27.307336,151.851362
4354,KILBIRNIE,-27.209355,151.829918
4355,ANDURAMBA,-27.134613,152.085883
4355,CRESSBROOK CREEK,-27.242767,152.146304
4355,CROWS NEST,-27.262026,152.055416
4355,EMU CREEK,-27.040904,151.994094
4355,JONES GULLY,-27.181723,152.017355
4355,MOUNTAIN CAMP,-27.206483,152.034898
4355,PIERCES CREEK,-27.145143,152.015356
4355,PINELANDS,-27.229883,152.011076
4355,PLAINBY,-27.280834,151.966677
4355,THE BLUFF,-27.202707,152.145544
4355,UPPER PINELANDS,-27.204094,151.953556
4356,BONGEEN,-27.567709,151.446802
4356,BROXBURN,-27.707086,151.674469
4356,EVANSLEA,-27.532026,151.522957
4356,IRONGATE,-27.626106,151.516737
4356,KINCORA,-27.823585,151.575988
4356,LINTHORPE,-27.597626,151.626235
4356,MOTLEY,-27.551756,151.615439
4356,MOUNT TYSON,-27.574946,151.570197
4356,NORTH BRANCH,-27.808745,151.635157
4356,NORWIN,-27.557067,151.380712
4356,PITTSWORTH,-27.715903,151.634357
4356,PURRAWUNDA,-27.518226,151.611125
4356,ROSSVALE,-27.631066,151.577066
4356,SCRUBBY MOUNTAIN,-27.769155,151.585017
4356,SPRINGSIDE,-27.671517,151.579532
4356,ST HELENS,-27.682306,151.455739
4356,STONELEIGH,-27.636595,151.623716
4356,YARRANLEA,-27.724306,151.531078
4357,BRINGALILY,-28.056801,151.160021
4357,BULLI CREEK,-27.98346,150.826261
4357,CANNING CREEK,-28.229377,151.154059
4357,CAPTAINS MOUNTAIN,-27.922228,151.170586
4357,CLONTARF,-27.972007,151.243746
4357,CONDAMINE FARMS,-27.94891,150.969019
4357,CYPRESS GARDENS,-27.971179,150.998463
4357,DOMVILLE,-27.929737,151.276845
4357,FOREST RIDGE,-27.960668,151.028319
4357,GRAYS GATE,-27.966637,151.290385
4357,KOOROONGARRA,-28.105007,151.252072
4357,LAVELLE,-28.003047,151.285585
4357,LEMONTREE,-27.782807,151.305652
4357,MILLMERRAN,-27.873377,151.271319
4357,MILLMERRAN DOWNS,-27.977829,151.091151
4357,MILLMERRAN WOODS,-28.014689,151.044484
4357,MILLWOOD,-28.022599,151.201646
4357,MOUNT EMLYN,-28.036797,151.284466
4357,PUNCHS CREEK,-27.993966,151.391243
4357,ROCKY CREEK,-28.042856,151.336295
4357,THE PINES,-27.97618,150.957829
4357,TURALLIN,-27.826662,151.202997
4357,WATTLE RIDGE,-27.996039,150.995279
4357,WESTERN CREEK,-27.827909,151.103035
4357,WOONDUL,-28.108468,151.088309
4358,CAMBOOYA,-27.706725,151.863738
4358,FELTON,-27.829123,151.808215
4358,FELTON SOUTH,-27.857228,151.731324
4358,VALE VIEW,-27.651199,151.892372
4359,BUDGEE,-27.785112,152.020111
4359,GREENMOUNT,-27.777322,151.942115
4359,GREENMOUNT EAST,-27.774693,151.940842
4359,HIRSTGLEN,-27.826953,152.100925
4359,WEST HALDON,-27.792194,152.10177
4360,NOBBY,-27.838719,151.889972
4361,BACK PLAINS,-27.894403,151.799775
4361,CLIFTON,-27.931214,151.905759
4361,ELLANGOWAN,-27.944214,151.680091
4361,ELPHINSTONE,-27.969655,151.896863
4361,HEADINGTON HILL,-27.91075,152.044627
4361,KINGS CREEK,-27.897814,151.907495
4361,MANAPOURI,-27.858488,152.021891
4361,MISSEN FLAT,-27.904202,151.949743
4361,MOUNT MOLAR,-27.902343,151.863988
4361,NEVILTON,-27.879432,151.969566
4361,PILTON,-27.866572,152.048114
4361,RYEFORD,-27.940943,151.808329
4361,SANDY CAMP,-27.969067,151.786427
4361,SPRING CREEK,-27.949382,151.992713
4361,UPPER PILTON,-27.917514,152.107082
4361,VICTORIA HILL,-28.024943,151.801947
4362,ALLORA,-28.035848,151.982723
4362,BERAT,-28.04618,152.055603
4362,DEUCHAR,-28.108249,151.959675
4362,ELLINTHORP,-28.049572,151.921015
4362,GOOMBURRA,-28.044874,152.120916
4362,HENDON,-28.076315,151.950757
4362,MOUNT MARSHALL,-28.080092,152.032942
4362,TALGAI,-28.038022,151.898956
4363,SOUTHBROOK,-27.676647,151.739695
4364,BROOKSTEAD,-27.710492,151.396183
4365,LEYBURN,-28.017149,151.597527
4370,ALLAN,-28.195568,151.949533
4370,BONY MOUNTAIN,-28.133262,151.835157
4370,CANNINGVALE,-28.246876,152.073729
4370,CHERRY GULLY,-28.41323,152.053737
4370,CLINTONVALE,-28.088684,152.091105
4370,CUNNINGHAM,-28.167753,151.815311
4370,DANDEROO,-28.268505,152.233757
4370,ELBOW VALLEY,-28.37857,152.136105
4370,FREESTONE,-28.128997,152.133927
4370,GLADFIELD,-28.074743,152.184405
4370,GLENGALLAN,-28.10877,152.057892
4370,GREYMARE,-28.174323,151.761579
4370,JUNABEE,-28.245064,152.169749
4370,LESLIE,-28.172373,151.917348
4370,LESLIE DAM,-28.247228,151.900103
4370,LOCH LOMOND,-28.304257,152.180094
4370,MARYVALE,-28.072182,152.239088
4370,MASSIE,-28.13718,151.960156
4370,MONTROSE,-28.178803,151.778422
4370,MORGAN PARK,-28.257039,152.048933
4370,MOUNT COLLIERY,-28.285794,152.28593
4370,MOUNT TABOR,-28.211411,152.06982
4370,MURRAYS BRIDGE,-28.328929,152.117526
4370,NORTH BRANCH,-28.042867,152.249795
4370,PRATTEN,-28.085413,151.781018
4370,RODGERS CREEK,-28.184562,151.817078
4370,ROSEHILL,-28.183703,151.991529
4370,ROSENTHAL HEIGHTS,-28.259161,152.015977
4370,SILVERWOOD,-28.38873,152.010477
4370,SLADEVALE,-28.176456,152.087025
4370,SWAN CREEK,-28.193496,152.129558
4370,THANE,-28.161964,151.69805
4370,THANES CREEK,-28.104434,151.65306
4370,THE GLEN,-28.289311,151.9449
4370,THE HERMITAGE,-28.206899,152.098734
4370,TOOLBURRA,-28.162712,151.966508
4370,TREGONY,-28.061929,152.348861
4370,UPPER FREESTONE,-28.13838,152.193997
4370,UPPER WHEATVALE,-28.136179,151.88002
4370,WARWICK,-28.21652,152.034953
4370,WHEATVALE,-28.163682,151.867017
4370,WILDASH,-28.313966,152.056372
4370,WILLOWVALE,-28.122066,152.008529
4370,WIYARRA,-28.27747,152.232782
4370,WOMINA,-28.190571,152.046255
4371,EMU VALE,-28.230733,152.245531
4371,SWANFELS,-28.176528,152.266305
4371,YANGAN,-28.196305,152.210023
4372,TANNYMOREL,-28.303067,152.233089
4373,KILLARNEY,-28.340099,152.294194
4373,THE FALLS,-28.339208,152.38413
4373,THE HEAD,-28.275028,152.446698
4374,DALVEEN,-28.488431,151.968689
4375,COTTONVALE,-28.529507,151.947124
4375,FLEURBAIX,-28.538251,151.899604
4376,THULIMBAH,-28.541494,151.933783
4377,GLEN NIVEN,-28.580891,151.97341
4377,THE SUMMIT,-28.576721,151.94809
4378,APPLETHORPE,-28.613948,151.955491
4380,BROADWATER,-28.614072,151.903705
4380,CANNON CREEK,-28.071862,152.728899
4380,DALCOUTH,-28.649034,151.979491
4380,EUKEY,-28.7658,151.982445
4380,GLENLYON,-28.636366,151.915483
4380,GREENLANDS,-28.657182,151.791337
4380,KYOOMBA,-28.686211,151.960921
4380,MINGOOLA,-28.858007,151.179574
4380,MOUNT TULLY,-28.737141,151.953142
4380,NUNDUBBERMERE,-28.718472,151.772424
4380,PIKEDALE,-28.646929,151.617928
4380,SPRINGDALE,-28.671767,151.728195
4380,STANTHORPE,-28.655784,151.933881
4380,STORM KING,-28.72599,151.981921
4380,SUGARLOAF,-28.696,152.03985
4380,THORNDALE,-28.693731,151.853063
4381,GLEN APLIN,-28.739941,151.874983
4382,BALLANDEAN,-28.798985,151.842238
4382,GIRRAWEEN,-28.826931,151.951533
4382,SOMME,-28.754602,151.816034
4382,WYBERBA,-28.862784,151.867425
4383,WALLANGARRA,-28.882394,151.910698
4384,LIMEVALE,-28.728006,151.183208
4385,BEEBO,-28.722738,150.967237
4385,BONSHAW,-29.050296,151.275344
4385,GLENARBON,-28.660778,150.842509
4385,MAIDENHEAD,-29.140441,151.38356
4385,RIVERTON,-29.064236,151.484856
4385,SILVER SPUR,-28.863823,151.277716
4385,SMITHLEA,-28.808137,151.046597
4385,TEXAS,-28.871596,151.163669
4385,WATSONS CROSSING,-29.120687,151.315348
4387,BRUSH CREEK,-28.606093,151.126671
4387,BYBERA,-28.28037,150.886064
4387,COOLMUNDA,-28.408356,151.21289
4387,GREENUP,-28.493536,151.306073
4387,INGLEWOOD,-28.414838,151.081895
4387,MOSQUITO CREEK,-28.232196,151.274358
4387,TERRICA,-28.545554,151.511147
4387,WARROO,-28.537885,151.3545
4387,WHETSTONE,-28.493358,150.912096
4388,KURUMBUL,-28.615672,150.554538
4388,YELARBON,-28.57187,150.752675
4390,BILLA BILLA,-28.145163,150.288342
4390,CALINGUNEE,-27.986113,150.3364
4390,CALLANDOON,-28.496505,150.104923
4390,GOODAR,-28.242074,150.117975
4390,GOONDIWINDI,-28.547015,150.307699
4390,KINDON,-28.08388,150.738804
4390,LUNDAVRA,-28.079525,149.978965
4390,WONDALLI,-28.379999,150.609374
4390,WYAGA,-28.20612,150.705292
4390,YAGABURNE,-28.101902,150.492548
4400,KINGSTHORPE,-27.495768,151.796847
4401,ACLAND,-27.303702,151.691102
4401,AUBIGNY,-27.522226,151.641744
4401,BALGOWAN,-27.247876,151.695191
4401,BIDDESTON,-27.558125,151.733967
4401,BOODUA,-27.371525,151.81437
4401,DEVON PARK,-27.351806,151.660312
4401,GREENWOOD,-27.322775,151.731201
4401,HIGHLAND PLAINS,-27.286555,151.74909
4401,KELVINHAUGH,-27.403155,151.776611
4401,MOUNT IRVING,-27.506406,151.584645
4401,MULDU,-27.273616,151.686401
4401,OAKEY,-27.43327,151.720926
4401,ROSALIE PLAINS,-27.220046,151.691664
4401,SABINE,-27.349026,151.709471
4401,SILVERLEIGH,-27.318215,151.77754
4401,YARGULLEN,-27.508276,151.627544
4402,COOYAR,-26.983086,151.832336
4402,KOORALGIN,-26.937815,151.945683
4402,UPPER COOYAR CREEK,-26.972666,151.726947
4403,BRYMAROO,-27.217717,151.591852
4403,JONDARYAN,-27.368691,151.592566
4403,MALU,-27.307626,151.618703
4403,MOUNT MORIAH,-27.475617,151.472997
4403,QUINALOW,-27.106177,151.62129
4403,WEST PRAIRIE,-27.441067,151.401958
4404,BOWENVILLE,-27.305817,151.490518
4404,FORMARTIN,-27.393947,151.409607
4404,IRVINGDALE,-27.198757,151.512627
4404,WAINUI,-27.32719,151.454156
4405,BLAXLAND,-27.192428,151.396625
4405,BUNYA MOUNTAINS,-26.890118,151.51041
4405,DALBY,-27.183495,151.263463
4405,DUCKLO,-27.272241,151.031145
4405,GRASSDALE,-27.415025,151.139048
4405,MARMADUA,-27.483611,150.730128
4405,PIRRINUAN,-27.026859,151.236215
4405,RANGES BRIDGE,-27.163869,151.06938
4405,ST RUTH,-27.391318,151.309238
4405,TIPTON,-27.429698,151.25919
4405,WERANGA,-27.301803,150.719781
4406,BOONDANDILLA,-27.894641,150.596584
4406,HANNAFORD,-27.352694,150.058918
4406,JIMBOUR,-26.95968,151.214889
4406,KAIMKILLENBUN,-27.060968,151.433893
4406,KOGAN,-27.040883,150.762768
4406,MACALISTER,-27.04409,151.076888
4406,MOONIE,-27.716362,150.369546
4406,SOUTHWOOD,-27.761291,149.978553
4406,THE GUMS,-27.343527,150.18745
4406,WEIR RIVER,-27.701391,150.546593
4407,CATTLE CREEK,-27.6483,150.836678
4407,CECIL PLAINS,-27.530341,151.190935
4407,DUNMORE,-27.654751,150.916106
4407,NANGWEE,-27.545088,151.2921
4408,BELL,-26.93254,151.448511
4410,JANDOWAE,-26.781197,151.109816
4411,WARRA,-26.929329,150.919183
4412,BRIGALOW,-26.843852,150.790571
4413,BAKING BOARD,-26.706834,150.545144
4413,BOONARGA,-26.797524,150.718956
4413,BURNCLUITH,-26.629502,150.70388
4413,CANAGA,-26.673531,150.921307
4413,CHANCES PLAIN,-26.748102,150.726241
4413,CHINCHILLA,-26.739588,150.625049
4413,DURAH,-26.287201,150.969093
4413,HOPELAND,-26.885423,150.641983
4413,MONTROSE,-27.018942,150.629815
4413,WIEAMBILLA,-26.992625,150.496152
4415,COLUMBOOLA,-26.672867,150.332141
4415,DALWOGAN,-26.571329,150.150533
4415,GURULMUNDI,-26.418055,150.05253
4415,HOOKSWOOD,-26.516274,150.270437
4415,KOWGURAN,-26.512855,150.09879
4415,MILES,-26.658062,150.184615
4415,MYALL PARK,-26.578685,150.181979
4415,PELHAM,-26.408864,150.373024
4416,BARRAMORNIE,-27.013259,150.060549
4416,CONDAMINE,-26.926401,150.131891
4416,MORABY,-26.924598,149.781738
4416,NANGRAM,-26.883557,150.334683
4416,PINE HILLS,-26.90893,149.915697
4416,SUNNYSIDE,-27.05029,149.948474
4416,YULABILLA,-27.059751,149.702065
4417,NOORINDOO,-27.15617,149.158851
4417,OBERINA,-27.008192,148.898154
4417,PARKNOOK,-27.289632,149.348951
4417,SURAT,-27.152561,149.070451
4417,WARKON,-26.891629,149.419553
4417,WELLESLEY,-27.355137,148.890121
4417,WERIBONE,-27.204458,148.871218
4418,GULUGUBA,-26.260063,150.048929
4419,COCKATOO,-25.72569,150.28164
4419,GROSMONT,-25.941881,149.901071
4419,WANDOAN,-26.121055,149.961422
4420,BROADMERE,-25.494713,149.525293
4420,COORADA,-25.019688,149.510196
4420,GHINGHINDA,-25.100966,149.731106
4420,GLENHAUGHTON,-25.357162,149.362244
4420,GWAMBEGWINE,-25.346286,149.669169
4420,HORNET BANK,-25.756487,149.407887
4420,PEEK-A-DOO,-25.911753,149.479387
4420,SPRING CREEK,-25.531649,150.140321
4420,TAROOM,-25.640429,149.798475
4421,GORANBA,-27.285342,150.599138
4421,TARA,-27.277093,150.459701
4422,COOMRITH,-27.562837,149.612212
4422,FLINTON,-27.741932,149.597353
4422,INGLESTONE,-27.667768,149.828433
4422,MEANDARRA,-27.305492,149.864465
4422,WESTMAR,-27.555898,151.917383
4423,GLENMORGAN,-27.249625,149.679008
4423,TEELBA,-27.43825,149.382341
4424,DRILLHAM,-26.640357,149.982992
4424,DRILLHAM SOUTH,-26.771467,150.012663
4424,GLENAUBYN,-26.505436,149.919393
4425,BOGANDILLA,-26.517858,149.783594
4425,DULACCA,-26.643938,149.761053
4426,JACKSON,-26.642228,149.623168
4426,JACKSON NORTH,-26.528719,149.641997
4426,JACKSON SOUTH,-26.68003,149.621468
4427,CLIFFORD,-26.128626,149.367449
4427,YULEBA,-26.611551,149.378812
4427,YULEBA NORTH,-26.57937,149.395271
4427,YULEBA SOUTH,-26.67759,149.335452
4428,PICKANJINNIE,-26.58117,149.114285
4428,WALLUMBILLA,-26.58704,149.186312
4428,WALLUMBILLA NORTH,-26.5159,149.197033
4428,WALLUMBILLA SOUTH,-26.650569,149.227164
4454,BAFFLE WEST,-25.724492,148.672028
4454,BEILBA,-25.530799,148.771152
4454,DURHAM DOWNS,-26.083509,149.067542
4454,HIGHLAND PLAINS,-25.82298,148.766765
4454,HUTTON CREEK,-25.690542,148.518737
4454,INJUNE,-25.84313,148.56619
4454,MOUNT HUTTON,-25.921102,148.39319
4454,PONY HILLS,-25.823447,149.045282
4454,SIMMIE,-25.758912,148.654745
4454,UPPER DAWSON,-25.411517,148.636603
4454,WESTGROVE,-25.58487,148.478915
4455,BALLAROO,-27.116299,148.616963
4455,BLYTHDALE,-26.580161,148.959187
4455,BUNGEWORGORAI,-26.59096,148.680386
4455,BUNGIL,-26.634082,148.76732
4455,BYMOUNT,-26.081763,148.544029
4455,CORNWALL,-26.180064,148.420101
4455,DARGAL ROAD,-26.549493,148.71723
4455,EUMAMURRIN,-26.156521,148.657503
4455,EUTHULLA,-26.491283,148.66563
4455,GUNNEWIN,-25.989773,148.558988
4455,HODGSON,-26.578833,148.621352
4455,MOOGA,-26.354001,149.011914
4455,MOUNT ABUNDANCE,-26.759261,148.423537
